Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age,continent
Benin,Under-five mortality rate,Male,2002,138.51049926891,,Deaths per 1000 live births,Normal value,,129.429489280343,147.799816508828,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2003,135.186418286271,,Deaths per 1000 live births,Normal value,,126.083680535868,144.635164071044,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2004,131.92150579697,,Deaths per 1000 live births,Normal value,,122.918070079253,141.491114455926,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2005,129.048370487664,,Deaths per 1000 live births,Normal value,,120.029142555924,138.775479938449,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2006,126.327238792343,,Deaths per 1000 live births,Normal value,,117.398265085007,136.076466555588,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2007,123.870452500361,,Deaths per 1000 live births,Normal value,,114.803018697312,133.60300294836,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2008,121.492107191978,,Deaths per 1000 live births,Normal value,,112.535332367143,131.516377064178,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2009,119.347894194107,,Deaths per 1000 live births,Normal value,,110.195253665079,129.460733710426,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2010,117.163061506489,,Deaths per 1000 live births,Normal value,,107.859389597859,127.511739520298,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2011,114.972423639802,,Deaths per 1000 live births,Normal value,,105.60409544592,125.430090638023,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2012,112.658068472252,,Deaths per 1000 live births,Normal value,,103.055161728897,123.301645005905,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2013,110.331474952501,,Deaths per 1000 live births,Normal value,,100.50888760993,121.194580252208,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2014,108.027007487088,,Deaths per 1000 live births,Normal value,,97.9162992394275,119.158706193027,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2015,105.779764663867,,Deaths per 1000 live births,Normal value,,95.3259918887317,117.252257926992,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2016,103.449470633666,,Deaths per 1000 live births,Normal value,,92.4865241550189,115.477867944983,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2017,101.149315190062,,Deaths per 1000 live births,Normal value,,89.6531850506609,113.848799655161,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2018,98.627488751806,,Deaths per 1000 live births,Normal value,,86.3864831233391,112.33509466923,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Male,2019,95.9953613792662,,Deaths per 1000 live births,Normal value,,82.3570407179027,111.781999979083,,,,,,,,,,Total,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2001,7.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2001,,,,,,Under 5 years old,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2006,20.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2006,,,,,,Under 5 years old,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2012,69.5,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2011-2012,,,,,,Under 5 years old,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2018,70.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2017-2018,,,,,,Under 5 years old,Africa
Benin,Under-five mortality rate,Total,2000,138.790836083522,,Deaths per 1000 live births,Normal value,,130.401506363514,148.062828801966,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2001,135.443097965267,,Deaths per 1000 live births,Normal value,,127.124295422494,144.452726436868,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2002,132.081318759561,,Deaths per 1000 live births,Normal value,,123.844624596246,140.941593205727,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2003,128.816392885858,,Deaths per 1000 live births,Normal value,,120.60577581653,137.746315222256,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2004,125.718543834003,,Deaths per 1000 live births,Normal value,,117.440916089613,134.757996932062,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2005,122.80857126301,,Deaths per 1000 live births,Normal value,,114.511070775281,131.84085065352,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2006,120.107474574081,,Deaths per 1000 live births,Normal value,,111.801776170232,129.160375509831,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2007,117.648288568193,,Deaths per 1000 live births,Normal value,,109.274700073814,126.773139973532,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2008,115.297331014689,,Deaths per 1000 live births,Normal value,,106.871488666434,124.569965108405,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2009,113.044501583302,,Deaths per 1000 live births,Normal value,,104.473477637767,122.449587426127,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2010,110.813777734283,,Deaths per 1000 live births,Normal value,,102.176304515962,120.401585269457,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2011,108.582114258283,,Deaths per 1000 live births,Normal value,,99.7740598984997,118.214624548174,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2012,106.32372812472,,Deaths per 1000 live births,Normal value,,97.330238961771,116.168515551048,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2013,104.040063259592,,Deaths per 1000 live births,Normal value,,94.8971749125943,114.157476961231,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2014,101.819828659291,,Deaths per 1000 live births,Normal value,,92.4007955329827,112.119220530054,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2015,99.5929312395519,,Deaths per 1000 live births,Normal value,,89.7804872677152,110.284656688705,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2016,97.4163946026096,,Deaths per 1000 live births,Normal value,,87.19711090493,108.448950345238,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2017,95.1330786836553,,Deaths per 1000 live births,Normal value,,84.4092677542739,106.899890814031,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2018,92.7735211125249,,Deaths per 1000 live births,Normal value,,81.2280178017415,105.535378762075,,,,,,,,,,Total,Africa
Benin,Under-five mortality rate,Total,2019,90.2864291385504,,Deaths per 1000 live births,Normal value,,77.4237789949927,104.790970525442,,,,,,,,,,Total,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2001,7.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2001,,,,,,Under 5 years old,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2006,20.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2006,,,,,,Under 5 years old,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2012,69.7,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2011-2012,,,,,,Under 5 years old,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2014,72.7,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2014,,,,,,Under 5 years old,Africa
Benin,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2018,69.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2017-2018,,,,,,Under 5 years old,Africa
Benin,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2006,25.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2006,,,,,,Total,Africa
Benin,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2012,79.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2011-2012,,,,,,Total,Africa
Benin,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2014,77.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2014,,,,,,Total,Africa
Benin,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2018,84.7,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2017-2018,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2000,66.0489159258567,,Deaths per 1000 live births,Normal value,,53.076056308137,91.5276429590155,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2001,62.7762901882746,,Deaths per 1000 live births,Normal value,,49.199542224439,90.481440790946,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2002,58.7195598756197,,Deaths per 1000 live births,Normal value,,44.1382762659576,89.137412205401,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2003,54.9841763189645,,Deaths per 1000 live births,Normal value,,39.1470414705135,87.0771077769187,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2004,50.642920422611,,Deaths per 1000 live births,Normal value,,34.3024198391449,84.5541321275155,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2005,44.066311860659,,Deaths per 1000 live births,Normal value,,28.6246328303856,76.0743051976494,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2006,37.8285150753962,,Deaths per 1000 live births,Normal value,,23.8034773939561,66.8951689844327,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2007,34.7431216080511,,Deaths per 1000 live births,Normal value,,21.3085223101471,62.0486547851988,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2008,33.9463950763951,,Deaths per 1000 live births,Normal value,,20.3352714814395,59.607963102169,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2009,32.7066216561165,,Deaths per 1000 live births,Normal value,,19.382099671172,56.3753570923883,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2010,32.0449199575627,,Deaths per 1000 live births,Normal value,,18.5698097048163,53.5749187923837,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2011,33.8503384509008,,Deaths per 1000 live births,Normal value,,19.0010139316495,54.7682667171224,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2012,34.0804808816777,,Deaths per 1000 live births,Normal value,,18.3546535743402,53.6046499718041,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2013,33.9973121428798,,Deaths per 1000 live births,Normal value,,17.4317701658189,53.0426655656864,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2014,35.2242402029051,,Deaths per 1000 live births,Normal value,,17.0320311650414,56.6646282643479,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2015,37.5374232221685,,Deaths per 1000 live births,Normal value,,16.9665659282627,63.7499821183698,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2016,39.8897927978512,,Deaths per 1000 live births,Normal value,,16.8644237958936,72.0132428152729,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2017,40.1121586328858,,Deaths per 1000 live births,Normal value,,16.0706328891157,76.4538656355353,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2018,39.3882624588951,,Deaths per 1000 live births,Normal value,,15.0074475669866,79.0407378423627,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Female,2019,37.9750675177409,,Deaths per 1000 live births,Normal value,,13.7757314095947,79.495982496021,,,,,,,,,,Total,Africa
Botswana,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2012,33.2,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2012,,,,,,Under 5 years old,Africa
Botswana,Under-five mortality rate,Male,2000,72.3650336427272,,Deaths per 1000 live births,Normal value,,57.9297402875479,100.139885017297,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2001,68.633429412176,,Deaths per 1000 live births,Normal value,,53.5534124833023,99.1962301374074,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2002,64.3168007646751,,Deaths per 1000 live births,Normal value,,48.2293974158443,96.8819454520983,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2003,60.3033930397662,,Deaths per 1000 live births,Normal value,,42.9672939701926,95.4548000966991,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2004,55.7499031249383,,Deaths per 1000 live births,Normal value,,37.8079770616071,93.1888959668472,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2005,48.6895887195704,,Deaths per 1000 live births,Normal value,,31.6444357619642,84.5772672367916,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2006,42.5712885029233,,Deaths per 1000 live births,Normal value,,26.7577367873731,75.5428401189703,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2007,40.0190713261838,,Deaths per 1000 live births,Normal value,,24.5601920146899,71.4140792130438,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2008,39.4456846620602,,Deaths per 1000 live births,Normal value,,23.7073644138827,69.3789054938046,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2009,38.2388698499657,,Deaths per 1000 live births,Normal value,,22.6286226639577,66.0751854075344,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2010,37.9421866522608,,Deaths per 1000 live births,Normal value,,22.0460526743413,63.5458007358839,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2011,40.170906456195,,Deaths per 1000 live births,Normal value,,22.6077706241612,65.0820943564182,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2012,40.3313354339558,,Deaths per 1000 live births,Normal value,,21.7329430628427,63.5331060151011,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2013,40.5604985528503,,Deaths per 1000 live births,Normal value,,20.7498554854842,63.3222341366502,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2014,42.2048046145043,,Deaths per 1000 live births,Normal value,,20.5266063839564,67.8212418499547,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2015,44.6647951092735,,Deaths per 1000 live births,Normal value,,20.1907258205449,75.9838453665017,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2016,47.1608409063914,,Deaths per 1000 live births,Normal value,,20.0059367652392,85.1398807216946,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2017,47.2155938799335,,Deaths per 1000 live births,Normal value,,18.8409825247814,90.3403304516435,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2018,46.5031887232706,,Deaths per 1000 live births,Normal value,,17.8469286898539,93.3708865262933,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Male,2019,45.0650165653363,,Deaths per 1000 live births,Normal value,,16.3782720778813,94.6647867904444,,,,,,,,,,Total,Africa
Botswana,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2012,28.7,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2012,,,,,,Under 5 years old,Africa
Botswana,Under-five mortality rate,Total,2000,69.2916698441352,,Deaths per 1000 live births,Normal value,,55.765124836668,95.8660605636692,,,,,,,,,,Total,Africa
Botswana,Under-five mortality rate,Total,2001,65.8265838389531,,Deaths per 1000 live births,Normal value,,51.4767112112054,94.9804033104716,,,,,,,,,,Total,Africa
